0.42,0.489,0.085,1.534,0.238,3.0
0.196,0.232,0.066,1.162,0.328,9.0
0.2,0.192,0.058,0.584,0.16,5.0
-0.003,0.128,0.053,0.535,0.26,7.0
-0.15,-0.374,-0.001,0.525,0.199,7.0
0.066,-0.051,0.047,0.257,0.09,8.0
0.021,-0.019,0.04,0.397,0.214,12.0
0.755,1.608,0.175,68.918,1.644,8.0
0.359,0.422,0.085,3.423,0.378,9.0
0.217,0.278,0.054,2.062,0.356,7.0
0.455,0.654,0.096,3.684,0.384,1.0
0.07,0.203,0.041,2.469,0.395,2.0
0.207,0.287,0.059,1.39,0.366,11.0
0.23,0.195,0.053,0.838,0.217,7.0
0.038,0.266,0.046,1.119,0.44,10.0
-0.007,0.017,0.037,0.424,0.104,6.0
0.077,0.223,0.05,1.229,0.267,7.0
-0.572,-1.913,-0.106,0.045,0.059,8.0
0.217,0.03,0.058,0.232,0.109,6.0
0.118,0.179,0.056,0.78,0.192,1.0
0.121,0.266,0.046,1.17,0.299,9.0
-0.011,-0.117,0.04,0.115,0.082,11.0
0.377,0.509,0.078,1.861,0.29,9.0
0.221,0.463,0.064,2.67,0.401,12.0
0.013,-0.107,0.032,0.324,0.119,2.0
0.037,0.001,0.038,0.562,0.177,2.0
0.065,0.133,0.042,0.834,0.211,11.0
0.292,0.623,0.076,15.909,0.991,1.0
0.076,-0.194,0.044,0.056,0.062,9.0
0.305,0.513,0.073,2.962,0.48,7.0
0.05,0.308,0.044,3.209,0.523,10.0
0.301,0.43,0.076,1.62,0.34,10.0
-0.047,-0.347,0.027,0.213,0.088,12.0
-0.12,-0.292,0.01,0.418,0.191,4.0
0.465,0.547,0.092,1.566,0.271,5.0
-0.017,-0.09,0.022,0.582,0.121,5.0
-0.091,-0.879,0.001,0.11,0.047,7.0
0.11,-0.018,0.057,0.26,0.121,5.0
0.341,0.814,0.071,22.378,1.358,5.0
0.168,0.261,0.064,0.982,0.198,7.0
-0.032,-0.045,0.027,0.549,0.182,9.0
0.39,0.363,0.079,0.95,0.149,8.0
0.188,0.101,0.055,0.29,0.106,11.0
-0.006,-0.217,0.024,0.299,0.196,1.0
-0.162,-0.777,-0.008,0.364,0.1,7.0
-0.177,-0.112,-0.009,1.302,0.336,1.0
0.282,0.467,0.074,2.493,0.264,8.0
0.404,0.592,0.085,2.783,0.32,12.0
0.096,0.217,0.047,1.049,0.38,2.0
0.359,0.536,0.078,3.775,0.365,8.0
0.198,0.239,0.062,0.714,0.132,1.0
0.112,0.054,0.052,0.458,0.117,3.0
0.087,0.141,0.048,1.058,0.229,7.0
0.131,0.243,0.047,2.194,0.357,12.0
0.015,0.147,0.041,1.004,0.234,3.0
0.126,0.244,0.041,2.108,0.306,7.0
0.035,0.09,0.034,1.086,0.366,9.0
-0.35,-1.346,-0.038,0.161,0.136,4.0
-0.009,0.019,0.031,0.39,0.26,12.0
0.317,0.395,0.083,1.857,0.229,4.0
0.045,0.094,0.04,0.603,0.213,10.0
0.267,0.682,0.074,10.11,0.848,5.0
0.483,0.587,0.1,2.714,0.428,1.0
0.072,0.179,0.046,1.899,0.559,7.0
0.144,0.204,0.053,0.884,0.235,6.0
0.134,0.241,0.059,0.941,0.255,9.0
0.21,0.507,0.064,4.017,1.056,5.0
0.081,0.233,0.043,1.723,0.355,12.0
0.065,0.202,0.042,2.108,0.316,11.0
0.31,0.401,0.071,0.909,0.125,10.0
0.167,0.359,0.043,3.564,0.598,4.0
0.003,0.069,0.035,0.537,0.21,2.0
0.034,0.042,0.039,0.404,0.109,4.0
0.168,0.228,0.056,0.541,0.164,7.0
0.172,0.146,0.053,0.476,0.121,10.0
0.288,0.278,0.08,1.3,0.227,4.0
0.125,0.28,0.056,1.266,0.364,11.0
-0.113,-0.044,0.006,0.668,0.173,9.0
0.128,0.486,0.06,5.729,0.775,5.0
0.232,0.511,0.066,2.873,0.423,2.0
0.052,0.127,0.045,1.125,0.252,2.0
0.228,0.146,0.063,0.648,0.177,5.0
0.369,0.567,0.087,3.521,0.418,6.0
0.312,0.427,0.069,2.336,0.41,6.0
0.219,0.158,0.05,0.419,0.125,11.0
0.068,0.231,0.055,1.093,0.241,12.0
-0.021,0.091,0.024,0.941,0.203,2.0
0.172,0.325,0.061,2.807,0.354,12.0
0.213,0.312,0.061,1.209,0.334,5.0
-0.536,-0.976,-0.087,0.251,0.348,8.0
-0.005,0.216,0.03,2.235,0.474,2.0
-0.06,0.094,0.016,0.757,0.263,11.0
0.063,0.116,0.038,1.358,0.264,10.0
0.358,0.707,0.087,8.06,0.61,10.0
0.012,0.115,0.028,1.602,0.345,3.0
0.38,0.454,0.081,1.707,0.271,12.0
0.111,0.103,0.047,0.434,0.135,1.0
0.281,0.472,0.072,2.809,0.469,1.0
0.064,0.028,0.049,0.513,0.127,3.0
0.111,0.242,0.051,1.206,0.208,3.0
-0.04,-0.004,0.026,0.579,0.143,10.0
0.087,0.158,0.049,0.816,0.324,2.0
0.145,0.423,0.054,5.028,0.651,8.0
0.01,0.163,0.037,2.032,0.584,2.0
0.024,0.017,0.037,0.314,0.123,12.0
0.014,-0.153,0.035,0.219,0.096,3.0
0.157,0.181,0.064,0.467,0.131,7.0
0.3,0.307,0.064,1.709,0.311,7.0
0.204,0.205,0.058,0.83,0.259,2.0
0.264,0.219,0.064,0.505,0.141,8.0
0.481,0.696,0.099,3.969,0.532,1.0
0.4,0.262,0.088,0.917,0.177,10.0
0.293,0.326,0.069,1.03,0.304,1.0
0.107,0.252,0.049,1.279,0.317,10.0
0.1,0.038,0.044,0.332,0.11,3.0
0.293,0.502,0.059,2.2,0.41,3.0
0.325,0.528,0.077,3.042,0.36,10.0
0.498,0.757,0.115,7.481,0.797,7.0
0.159,0.527,0.053,4.486,0.553,12.0
0.064,0.602,0.039,22.965,1.337,10.0
0.057,0.011,0.043,0.458,0.209,7.0
0.071,0.214,0.048,2.019,0.376,7.0
-0.015,0.17,0.027,2.154,0.547,10.0
0.037,0.283,0.042,3.268,0.473,8.0
0.096,0.178,0.05,0.718,0.2,5.0
0.16,0.596,0.05,8.637,0.947,10.0
0.087,0.219,0.05,1.078,0.28,1.0
0.311,0.516,0.071,2.435,0.312,3.0
-0.072,-0.103,0.018,0.767,0.278,10.0
0.024,-0.095,0.039,0.286,0.093,6.0
0.366,0.348,0.075,1.212,0.278,9.0
0.277,0.337,0.072,1.34,0.261,10.0
-0.018,0.172,0.034,1.47,0.155,10.0
0.405,0.321,0.09,0.635,0.146,8.0
0.084,0.129,0.04,0.904,0.304,9.0
0.13,0.174,0.049,0.645,0.197,1.0
0.037,0.086,0.047,0.56,0.238,8.0
0.277,0.307,0.066,0.719,0.137,9.0
0.122,0.226,0.052,1.274,0.29,9.0
0.356,0.409,0.073,2.028,0.32,2.0
0.038,0.274,0.04,1.405,0.448,2.0
0.072,0.176,0.046,1.33,0.252,3.0
0.145,0.431,0.057,1.921,0.207,11.0
0.393,0.303,0.08,0.663,0.159,4.0
0.229,0.27,0.056,1.083,0.246,10.0
-0.044,0.094,0.026,2.219,0.629,4.0
0.144,0.238,0.056,1.447,0.318,10.0
0.319,0.492,0.064,3.322,0.482,2.0
0.373,0.329,0.095,0.595,0.176,6.0
0.098,0.218,0.051,1.175,0.233,12.0
0.06,0.133,0.051,0.885,0.206,4.0
0.345,0.744,0.079,5.08,0.477,5.0
0.172,0.368,0.057,1.404,0.254,11.0
-0.011,0.053,0.027,0.981,0.259,2.0
0.159,0.342,0.053,1.453,0.331,2.0
0.145,0.148,0.054,0.371,0.118,4.0
0.229,0.366,0.065,1.427,0.275,5.0
0.172,0.259,0.06,1.72,0.321,9.0
-0.023,-0.039,0.021,0.487,0.193,10.0
0.3,0.403,0.081,2.164,0.223,4.0
0.054,0.263,0.041,1.165,0.298,7.0
0.023,-0.019,0.034,0.311,0.122,7.0
0.121,0.25,0.056,1.672,0.316,12.0
0.169,0.413,0.062,2.418,0.391,6.0
-0.121,-0.106,0.006,0.631,0.131,6.0
0.056,0.071,0.044,0.42,0.114,8.0
0.333,0.427,0.074,1.154,0.22,10.0
0.08,0.271,0.044,2.552,0.359,8.0
0.244,0.384,0.067,0.984,0.178,11.0
0.297,0.215,0.073,0.558,0.192,1.0
0.369,0.462,0.079,2.274,0.363,8.0
0.091,0.117,0.043,0.909,0.264,1.0
0.024,0.286,0.042,3.762,0.729,8.0
0.037,-0.043,0.037,0.178,0.075,2.0
0.216,0.467,0.068,3.572,0.548,2.0
0.061,0.186,0.048,1.153,0.331,5.0
0.224,0.403,0.069,3.276,0.398,6.0
0.049,0.143,0.045,1.105,0.176,11.0
-0.108,-0.615,0.017,0.145,0.104,11.0
0.165,0.055,0.042,0.229,0.115,11.0
0.066,0.075,0.05,0.782,0.2,2.0
-0.018,-0.38,0.025,0.142,0.089,3.0
-0.012,-0.004,0.031,0.519,0.102,1.0
0.177,0.373,0.06,1.797,0.246,5.0
0.043,0.072,0.029,0.995,0.379,12.0
0.705,1.088,0.168,6.918,0.844,6.0
-0.118,-0.861,0.017,0.096,0.116,6.0
0.269,0.661,0.064,5.876,0.642,4.0
0.109,0.09,0.049,0.621,0.196,10.0
0.062,0.154,0.05,0.825,0.186,7.0
-0.031,0.14,0.037,2.301,0.486,8.0
0.44,0.794,0.096,14.842,1.137,10.0
0.074,0.099,0.05,0.425,0.12,7.0
0.273,0.336,0.066,1.831,0.35,9.0
0.251,0.327,0.065,1.196,0.22,1.0
0.065,0.223,0.042,1.879,0.327,7.0
0.325,0.34,0.074,0.918,0.325,5.0
0.129,0.197,0.051,0.78,0.175,9.0
-0.048,0.286,0.024,5.251,0.628,2.0
0.199,0.434,0.058,2.547,0.39,12.0
0.111,0.318,0.055,1.077,0.171,8.0
0.064,0.292,0.048,1.973,0.342,1.0
-0.073,-0.242,0.016,0.422,0.134,5.0
-0.053,0.042,0.02,1.804,0.296,8.0
0.161,0.338,0.057,1.954,0.266,8.0
-0.057,-0.018,0.017,0.619,0.158,2.0
0.288,0.622,0.066,6.203,0.792,10.0
0.024,-0.282,0.03,0.111,0.114,2.0
-0.006,0.11,0.041,1.051,0.245,1.0
0.024,0.005,0.042,0.394,0.179,4.0
-0.076,-0.194,0.015,0.526,0.191,3.0
0.061,0.074,0.044,0.476,0.134,5.0
0.012,0.233,0.035,2.219,0.482,7.0
0.162,0.213,0.054,1.077,0.27,11.0
0.061,0.14,0.046,0.722,0.123,9.0
0.341,0.507,0.083,0.781,0.285,8.0
0.13,0.226,0.055,1.083,0.194,9.0
0.092,0.229,0.046,1.736,0.326,3.0
-0.009,-0.166,0.031,0.244,0.092,12.0
0.258,0.457,0.067,2.61,0.46,2.0
0.241,0.438,0.061,2.595,0.594,7.0
0.139,0.19,0.059,0.665,0.27,8.0
0.223,0.269,0.061,1.854,0.243,12.0
0.127,0.115,0.049,0.689,0.147,12.0
-0.004,0.213,0.029,3.314,0.34,7.0
0.031,-0.039,0.034,0.463,0.116,1.0
0.662,0.925,0.158,4.18,0.359,9.0
0.491,0.884,0.088,15.686,0.834,2.0
0.198,0.411,0.063,2.341,0.39,10.0
0.172,0.061,0.063,0.166,0.093,7.0
0.094,0.349,0.046,2.604,0.489,5.0
0.209,0.265,0.061,1.081,0.237,11.0
0.135,-0.024,0.058,0.15,0.07,2.0
0.011,0.192,0.03,2.215,0.432,5.0
-0.028,-0.356,0.025,0.218,0.095,9.0
-0.059,-0.934,0.022,0.05,0.05,4.0
0.135,0.295,0.062,1.454,0.433,4.0
0.016,-0.008,0.039,0.462,0.126,6.0
0.3,0.098,0.078,0.095,0.041,7.0
0.243,0.403,0.059,2.999,0.442,5.0
0.131,0.137,0.064,0.361,0.161,2.0
0.19,0.371,0.055,1.656,0.416,9.0
0.112,0.14,0.047,0.671,0.103,11.0
-0.104,-0.626,0.015,0.142,0.081,3.0
0.551,0.75,0.105,3.917,0.273,5.0
0.172,0.35,0.053,3.287,0.362,6.0
-0.001,0.118,0.029,1.346,0.36,9.0
0.565,0.608,0.113,0.958,0.076,9.0
0.048,0.258,0.042,1.188,0.26,12.0
0.488,0.409,0.096,1.101,0.277,2.0
0.007,-0.029,0.038,0.29,0.091,5.0
-0.006,-0.086,0.035,0.302,0.111,12.0
0.296,0.615,0.069,3.349,0.331,2.0
0.363,0.642,0.083,6.293,0.976,2.0
0.414,0.491,0.094,1.126,0.208,11.0
0.212,0.236,0.062,0.878,0.173,11.0
0.305,0.221,0.06,0.723,0.162,12.0
0.291,0.546,0.081,2.073,0.288,3.0
0.301,0.448,0.067,2.938,0.391,4.0
-0.097,-0.004,0.024,0.673,0.178,1.0
0.532,0.561,0.113,1.044,0.133,5.0
0.001,-0.01,0.033,0.317,0.131,5.0
0.06,0.169,0.046,1.061,0.288,8.0
-0.038,0.028,0.019,1.175,0.269,7.0
0.005,0.045,0.034,1.001,0.154,8.0
0.093,0.136,0.049,0.584,0.173,7.0
0.171,0.324,0.062,2.728,0.375,10.0
0.083,0.056,0.049,0.373,0.107,10.0
0.327,0.504,0.074,1.867,0.244,7.0
0.232,0.335,0.062,1.969,0.281,8.0
0.036,0.136,0.038,0.694,0.26,4.0
-0.055,-0.621,0.008,0.088,0.096,9.0
0.058,0.36,0.039,6.138,0.66,5.0
0.097,0.155,0.047,0.81,0.219,10.0
0.151,0.336,0.057,2.026,0.31,1.0
0.23,0.421,0.065,3.112,0.519,10.0
0.057,0.091,0.036,0.692,0.299,11.0
0.465,0.835,0.098,7.13,0.767,7.0
0.142,0.271,0.058,1.609,0.266,6.0
0.106,0.309,0.033,4.959,0.621,9.0
-0.028,-0.22,0.026,0.306,0.132,8.0
0.038,0.212,0.037,1.996,0.382,12.0
0.256,0.459,0.059,3.83,0.416,12.0
-0.452,-0.885,-0.073,0.323,0.134,9.0
0.702,1.188,0.175,10.03,0.573,9.0
0.017,0.04,0.039,0.408,0.141,4.0
0.187,0.415,0.06,3.361,0.424,5.0
0.198,0.668,0.067,7.097,0.929,2.0
0.607,0.954,0.142,5.796,0.414,6.0
0.244,0.452,0.055,3.125,0.667,3.0
0.056,0.007,0.048,0.294,0.084,6.0
0.294,0.463,0.073,1.438,0.219,11.0
0.102,0.072,0.051,0.367,0.139,2.0
-0.035,0.023,0.029,0.698,0.177,6.0
0.336,0.45,0.075,1.857,0.381,8.0
0.534,0.772,0.111,7.113,0.536,10.0
0.281,0.29,0.069,0.582,0.138,6.0
0.176,0.299,0.063,1.682,0.22,7.0
0.22,0.455,0.062,4.509,0.449,12.0
0.442,0.501,0.091,2.561,0.452,9.0
0.189,0.383,0.061,3.259,0.434,5.0
0.49,0.739,0.12,6.633,0.583,5.0
0.191,0.303,0.059,1.595,0.332,9.0
0.042,0.305,0.036,6.687,0.833,12.0
0.332,0.626,0.081,4.303,0.541,6.0
0.247,0.595,0.061,7.422,0.604,12.0
0.395,0.306,0.085,0.635,0.125,4.0
0.1,0.082,0.048,0.362,0.116,5.0
0.127,0.314,0.055,1.71,0.319,5.0
0.104,0.327,0.058,1.839,0.306,3.0
0.01,0.11,0.033,0.867,0.285,10.0
-0.029,-0.125,0.031,0.289,0.14,9.0
0.213,0.305,0.058,1.407,0.286,6.0
0.301,0.381,0.068,2.117,0.365,7.0
0.286,0.568,0.065,5.711,0.431,10.0
-0.036,0.485,0.02,14.418,1.121,3.0
0.1,0.282,0.052,1.418,0.381,4.0
0.223,0.496,0.076,4.424,0.483,10.0
0.08,0.227,0.049,1.584,0.395,3.0
0.072,0.162,0.047,1.319,0.25,10.0
0.247,0.065,0.067,0.566,0.114,1.0
0.144,0.391,0.045,2.933,0.332,9.0
0.202,0.454,0.064,3.615,0.558,12.0
0.133,0.244,0.054,1.174,0.233,3.0
0.047,0.08,0.04,0.74,0.21,1.0
-0.015,0.029,0.03,0.459,0.127,5.0
0.303,0.396,0.077,1.524,0.291,1.0
0.049,0.308,0.042,3.147,0.908,3.0
0.024,0.198,0.042,1.51,0.234,8.0
0.115,0.202,0.052,1.207,0.406,4.0
0.302,0.359,0.067,1.821,0.33,10.0
0.151,0.363,0.053,2.453,0.438,6.0
0.187,0.242,0.057,1.251,0.294,6.0
0.189,0.184,0.058,0.645,0.165,2.0
0.229,0.456,0.071,2.076,0.308,11.0
0.158,0.188,0.054,1.16,0.266,1.0
0.164,0.275,0.056,1.587,0.242,11.0
-0.008,0.089,0.031,1.091,0.236,7.0
0.138,0.234,0.049,1.44,0.274,11.0
0.069,0.325,0.042,2.553,0.673,12.0
0.366,0.603,0.079,2.766,0.406,9.0
0.046,0.164,0.042,0.908,0.207,4.0
-0.044,0.109,0.023,1.5,0.351,3.0
0.387,0.26,0.077,0.887,0.204,11.0
0.028,0.064,0.044,1.0,0.314,11.0
0.197,0.421,0.057,2.112,0.386,11.0
0.071,0.125,0.047,0.533,0.164,2.0
0.098,0.119,0.048,0.611,0.322,9.0
0.066,0.156,0.042,1.015,0.316,4.0
-0.022,-0.286,0.043,0.274,0.083,5.0
0.482,0.418,0.091,0.661,0.082,9.0
0.127,0.354,0.055,2.581,0.413,1.0
0.305,0.318,0.066,1.316,0.312,4.0
0.143,0.334,0.053,3.306,0.356,8.0
0.139,0.26,0.06,1.038,0.278,4.0
0.038,-0.547,0.038,0.062,0.092,4.0
-0.014,0.126,0.035,0.903,0.177,8.0
-0.03,-0.129,0.029,0.516,0.146,2.0
0.174,0.386,0.059,4.611,0.411,4.0
-0.016,-0.006,0.027,1.278,0.414,6.0
0.445,0.602,0.092,1.895,0.327,7.0
0.263,0.296,0.071,1.236,0.19,1.0
-0.108,-0.183,0.02,0.489,0.173,10.0
0.078,-0.362,0.035,0.065,0.08,10.0
0.09,0.096,0.051,0.585,0.13,12.0
0.044,0.171,0.044,0.898,0.304,12.0
0.068,0.122,0.048,0.893,0.203,11.0
0.076,0.156,0.05,1.519,0.337,8.0
0.258,0.285,0.068,1.213,0.343,2.0
0.172,0.306,0.057,1.331,0.253,1.0
0.152,0.251,0.067,1.083,0.163,1.0
0.022,0.01,0.044,0.602,0.144,6.0
0.007,-0.133,0.031,0.278,0.11,11.0
0.373,0.444,0.083,2.277,0.253,3.0
0.059,0.086,0.044,0.565,0.183,9.0
-0.13,0.06,0.002,1.727,0.349,8.0
0.432,0.521,0.082,1.484,0.205,3.0
0.346,0.282,0.074,0.812,0.163,10.0
0.06,0.24,0.044,1.58,0.273,9.0
0.186,0.509,0.053,3.247,0.546,7.0
0.322,0.387,0.088,0.595,0.143,3.0
0.367,0.575,0.087,4.173,0.461,8.0
0.215,0.337,0.053,1.639,0.281,11.0
0.228,0.396,0.071,1.652,0.265,5.0
0.2,0.452,0.067,2.737,0.457,12.0
0.487,0.636,0.099,1.717,0.312,12.0
0.572,1.61,0.097,78.129,5.806,1.0
0.355,0.481,0.081,1.623,0.242,11.0
0.059,0.171,0.042,1.894,0.22,5.0
0.148,0.291,0.057,2.304,0.398,6.0
0.317,0.459,0.079,3.093,0.449,11.0
0.096,0.104,0.054,0.394,0.114,10.0
-0.118,-0.107,0.004,0.601,0.288,2.0
0.122,0.227,0.046,2.208,0.231,8.0
0.416,0.757,0.078,10.854,0.843,8.0
0.243,0.22,0.062,0.798,0.213,1.0
0.101,0.211,0.052,0.97,0.342,4.0
0.41,0.636,0.086,5.191,0.531,3.0
-0.033,-0.552,0.023,0.145,0.095,7.0
0.223,0.406,0.057,4.701,0.618,8.0
0.047,0.103,0.036,0.661,0.158,9.0
0.134,0.216,0.068,0.627,0.137,8.0
0.008,0.087,0.034,0.923,0.214,1.0
0.305,0.384,0.078,1.016,0.209,12.0
0.057,0.004,0.037,0.209,0.144,5.0
-0.018,0.158,0.037,0.77,0.176,4.0
0.423,0.617,0.094,4.158,0.435,7.0
0.184,0.043,0.052,0.378,0.088,3.0
0.319,0.416,0.071,2.799,0.294,11.0
0.036,0.159,0.037,1.432,0.359,9.0
-0.213,-0.629,-0.033,0.563,0.294,3.0
-0.029,0.031,0.026,0.848,0.221,8.0
0.118,0.219,0.038,4.559,0.755,9.0
0.004,-0.223,0.039,0.05,0.056,5.0
0.25,0.396,0.065,1.219,0.307,11.0
0.068,0.087,0.043,0.861,0.271,8.0
0.548,0.614,0.109,1.692,0.287,11.0
0.051,0.15,0.043,0.754,0.167,9.0
0.119,0.316,0.059,1.775,0.337,1.0
0.008,-0.269,0.037,0.253,0.12,11.0
0.529,0.72,0.106,10.57,0.682,10.0
0.215,0.297,0.065,1.139,0.27,9.0
0.194,0.459,0.058,3.687,0.403,3.0
0.171,0.209,0.059,0.811,0.274,6.0
0.29,0.388,0.073,1.402,0.412,5.0
0.071,0.177,0.044,1.85,0.363,8.0
0.068,0.196,0.048,1.459,0.285,8.0
-0.008,0.047,0.031,0.988,0.234,5.0
0.131,0.313,0.055,1.743,0.364,12.0
0.105,0.208,0.051,1.113,0.312,2.0
0.267,0.3,0.071,1.116,0.226,6.0
0.005,0.17,0.03,1.027,0.336,6.0
-0.029,-0.008,0.026,1.239,0.354,12.0
-0.002,0.087,0.029,1.132,0.203,11.0
-0.06,0.062,0.025,0.955,0.147,2.0
0.061,0.21,0.045,1.536,0.292,7.0
0.293,0.482,0.059,10.06,1.058,2.0
-0.094,-1.043,0.003,0.135,0.162,10.0
0.111,0.193,0.047,1.146,0.271,1.0
0.185,0.467,0.058,3.06,0.35,6.0
0.101,-0.029,0.053,0.114,0.064,5.0
-0.047,0.046,0.025,1.494,0.289,10.0
0.122,0.255,0.054,2.552,0.431,10.0
0.063,0.131,0.041,0.843,0.29,2.0
-0.059,-0.022,0.023,0.693,0.245,7.0
-0.053,-0.301,0.015,0.193,0.109,7.0
0.128,0.262,0.059,0.875,0.198,11.0
0.232,0.373,0.066,2.289,0.263,1.0
0.466,0.508,0.09,2.748,0.33,6.0
0.027,0.164,0.033,1.925,0.336,4.0
0.226,0.175,0.065,0.294,0.089,3.0
0.431,0.663,0.073,5.737,0.602,10.0
0.263,0.335,0.064,0.911,0.147,5.0
0.088,0.141,0.052,0.567,0.133,10.0
0.193,0.493,0.06,4.654,0.588,2.0
0.113,0.075,0.057,0.356,0.096,2.0
-0.016,0.01,0.034,0.994,0.222,11.0
0.216,0.547,0.07,3.65,0.405,6.0
0.187,0.119,0.053,0.437,0.172,5.0
0.23,0.592,0.053,5.161,0.925,5.0
-0.005,-0.167,0.036,0.312,0.115,11.0
-0.056,-0.063,0.022,0.398,0.142,6.0
0.022,0.069,0.034,0.886,0.191,4.0
0.363,0.131,0.07,0.286,0.099,11.0
0.06,0.168,0.037,0.897,0.321,5.0
0.164,0.219,0.058,0.685,0.132,10.0
0.027,0.265,0.036,2.487,0.358,11.0
0.099,0.195,0.048,1.399,0.243,3.0
0.329,0.442,0.072,2.24,0.318,6.0
-0.007,-0.004,0.033,0.401,0.103,3.0
0.121,0.205,0.049,1.526,0.391,11.0
0.159,0.247,0.052,1.559,0.241,4.0
0.065,0.049,0.044,0.541,0.122,11.0
-0.093,-0.761,0.012,0.169,0.118,2.0
0.202,0.235,0.058,1.289,0.214,1.0
0.211,0.338,0.056,2.028,0.368,1.0
0.061,0.282,0.051,1.88,0.284,11.0
0.201,0.386,0.062,2.759,0.323,2.0
0.003,0.186,0.05,1.816,0.475,5.0
-0.011,-0.459,0.028,0.267,0.107,8.0
0.122,0.247,0.047,1.244,0.286,1.0
0.18,0.219,0.059,0.658,0.214,4.0
0.399,0.647,0.093,5.496,0.603,3.0
0.147,0.091,0.053,0.421,0.117,9.0
0.079,0.194,0.045,1.192,0.193,11.0
0.035,0.113,0.039,0.958,0.29,1.0
-0.08,-0.178,0.019,0.225,0.122,10.0
0.214,0.614,0.066,6.519,0.531,7.0
0.18,0.335,0.064,1.814,0.327,3.0
0.145,0.553,0.054,8.873,0.652,8.0
0.264,0.576,0.067,5.454,0.59,8.0
-0.034,-0.096,0.022,0.524,0.111,6.0
0.006,0.103,0.036,2.181,0.381,5.0
0.025,0.172,0.028,2.689,0.45,9.0
0.356,0.309,0.077,1.082,0.187,12.0
-0.002,0.084,0.034,0.907,0.29,6.0
0.239,0.234,0.061,0.912,0.197,9.0
0.249,0.432,0.07,1.747,0.35,2.0
-0.032,-0.063,0.028,0.517,0.23,10.0
0.109,0.118,0.055,0.577,0.185,6.0
0.45,0.71,0.093,6.322,0.68,8.0
0.001,0.116,0.032,1.311,0.332,5.0
0.085,0.084,0.05,0.374,0.134,11.0
0.534,0.646,0.114,3.358,0.435,12.0
0.376,0.744,0.077,7.115,1.057,5.0
0.096,0.11,0.047,0.584,0.187,7.0
-0.013,0.045,0.035,0.269,0.145,11.0
0.381,0.43,0.082,0.884,0.235,4.0
0.205,0.615,0.068,14.608,1.208,4.0
0.082,0.104,0.048,0.72,0.162,3.0
0.373,0.512,0.086,2.218,0.267,6.0
0.044,0.186,0.043,1.025,0.229,12.0
0.109,0.18,0.052,0.801,0.226,3.0
0.259,0.535,0.081,4.601,0.733,3.0
0.217,0.317,0.063,1.366,0.263,12.0
0.4,0.218,0.059,0.588,0.157,2.0
-0.002,0.13,0.026,0.721,0.203,8.0
0.156,0.446,0.065,3.781,0.501,3.0
0.091,0.143,0.047,0.548,0.142,3.0
0.287,0.253,0.07,0.934,0.228,4.0
0.022,-0.079,0.037,0.306,0.132,7.0
0.201,0.286,0.061,1.608,0.228,12.0
0.396,0.612,0.086,4.903,0.54,2.0
-0.037,-0.422,0.031,0.078,0.069,8.0
-0.078,-0.2,0.005,0.57,0.324,9.0
0.116,0.246,0.049,1.542,0.423,1.0
0.352,0.625,0.085,5.653,0.542,11.0
0.447,0.635,0.091,4.007,0.506,4.0
0.153,0.064,0.052,0.47,0.114,12.0
-0.007,0.13,0.035,0.993,0.179,3.0
0.095,0.064,0.048,0.32,0.138,2.0
0.169,0.37,0.062,2.243,0.353,2.0
0.094,0.315,0.048,2.084,0.384,8.0
0.452,0.701,0.101,4.098,0.489,12.0
-0.47,-2.645,-0.11,0.037,0.05,6.0
0.519,0.669,0.113,4.024,0.441,7.0
0.155,0.247,0.058,1.707,0.314,6.0
0.365,0.469,0.082,1.405,0.226,3.0
0.21,0.435,0.065,2.955,0.407,10.0
0.047,0.368,0.037,4.597,0.435,2.0
-0.028,0.095,0.029,1.465,0.365,8.0
-0.039,0.056,0.024,0.54,0.102,3.0
0.16,0.252,0.058,0.94,0.254,7.0
-0.029,0.071,0.018,0.94,0.234,2.0
0.197,0.375,0.053,2.589,0.358,12.0
0.16,0.258,0.058,1.03,0.189,10.0
0.131,0.297,0.053,1.76,0.305,10.0
0.094,0.324,0.052,2.244,0.315,2.0
-0.077,-0.171,0.019,0.408,0.157,10.0
0.198,0.191,0.063,0.68,0.204,2.0
0.074,0.138,0.045,0.714,0.249,7.0
0.341,0.678,0.091,5.625,0.683,4.0
0.128,0.254,0.052,2.089,0.379,6.0
0.202,0.272,0.059,1.13,0.241,1.0
0.04,-0.006,0.039,0.341,0.13,10.0
0.112,0.161,0.051,0.692,0.223,3.0
-0.002,0.01,0.034,0.288,0.086,10.0
0.274,0.426,0.07,1.632,0.286,8.0
-0.07,-0.12,0.018,0.472,0.27,8.0
0.14,0.288,0.056,1.644,0.27,7.0
0.306,0.473,0.071,2.16,0.396,4.0
0.011,0.122,0.031,0.7,0.216,4.0
0.319,0.341,0.088,1.078,0.21,11.0
0.199,0.446,0.06,4.534,0.766,12.0
0.222,0.53,0.059,5.021,0.741,2.0
-0.01,0.031,0.032,1.097,0.264,7.0
0.078,0.077,0.045,0.498,0.162,6.0
0.201,0.555,0.054,7.695,0.705,1.0
0.031,0.212,0.032,1.276,0.277,5.0
0.079,0.261,0.045,2.312,0.46,3.0
0.224,0.416,0.057,2.106,0.28,9.0
-0.07,-0.693,0.016,0.131,0.095,7.0
-0.307,-1.787,-0.035,0.075,0.082,2.0
0.177,0.378,0.059,4.46,0.595,7.0
0.029,0.073,0.037,1.179,0.327,11.0
